Customer ID,Name,Gender,Age,Country,Product Purchased,Purchase Amount,Last Purchase Date,Membership Status,Feedback Score,Login Frequency,IsActiveMember,Customer Support Calls,Churn (Target Variable)
668409e3-f1f8-443e-a99f-131849c8a43f,James Watson,Female,66,Germany,Phone,648.4,2024-08-26,Gold,2,18,0,8,0
0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,Karl Branch,Female,34,Germany,Accessories,1204.35,2024-10-14,None,1,13,1,0,0
409d3602-5084-4242-968b-1625746f7891,Michael Abbott,Male,61,Canada,Tablet,393.29,2024-10-31,Silver,8,11,1,1,1
c5c5b37a-f85e-46a1-9dad-09b252c21221,Shannon Malone,Other,45,India,Phone,1014.17,2025-06-14,Platinum,3,9,0,0,0
d32e6dcd-83bc-4478-9d6a-c7b86778043b,James Tran,Other,47,USA,Phone,1111.92,2025-02-22,Gold,3,19,0,9,0
de8ede0b-a85c-4e4a-804b-6fabfcf56188,Adam Jackson,Female,46,France,Accessories,198.46,2024-08-23,Platinum,6,20,0,1,1
0de051a6-69ca-47d2-b644-14fd8ae769ed,Mr. Richard Knight PhD,Male,63,Canada,Tablet,739.55,2025-01-08,Silver,8,17,0,9,0
9f64eeed-5c9d-427d-84b8-71bb300568d2,Joseph Williams,Female,23,Australia,Phone,355.39,2024-09-01,Silver,9,23,0,7,0
71299889-a01a-4992-bf9d-3e64c1a6423b,Sean Clay,Female,52,Canada,Laptop,220.41,2025-07-12,Gold,9,26,0,4,1
445dcc38-341c-4494-8d36-6dfcc28ebd70,Anthony Jones,Male,58,India,Laptop,1980.92,2025-02-02,None,4,10,1,6,0
49bc473f-ed7b-4656-a18a-15368c99a894,Stephanie Elliott,Other,54,USA,Tablet,712.47,2025-07-08,None,5,29,1,1,1
7c16128d-b2c0-4394-a17f-29e170286046,Timothy Edwards,Other,41,Canada,Smartwatch,1638.76,2024-11-23,Silver,2,1,0,7,1
a14923c2-f920-464c-8763-fcd01f15c7b6,Laurie Goodwin,Female,46,Australia,Laptop,583.82,2025-06-02,Silver,9,24,0,5,0
b5b453ca-3d42-493c-8c9f-d3349bdf0377,Jennifer Jones,Female,66,UK,Accessories,1394.86,2025-06-30,None,8,17,1,7,1
03802b70-8d03-491e-8f8d-5238288b78b5,David Davenport,Female,63,Australia,Tablet,1544.43,2024-12-04,Silver,3,28,0,0,1
3985fb62-17dc-4eff-a872-13f98d605936,Steven Rivera,Male,48,Canada,Phone,1231.71,2024-12-11,Gold,9,24,1,0,0
1d0bc9bd-e9b5-45cf-9766-5cdafe049059,Brenda Hinton,Male,52,France,Laptop,995.99,2024-09-08,Gold,3,6,0,6,1
a5d04d53-1e12-42e3-b272-92b6762172ed,Kathryn Mccann,Female,50,Australia,Tablet,882.5,2025-03-08,Platinum,9,23,1,7,0
eec259dc-7f95-497c-a76a-a6ced50755d9,Jeffrey Roberson,Other,69,USA,Tablet,762.85,2025-01-30,None,2,14,0,2,0
b495db4e-8245-4fb4-8ab7-706eb77350ca,Randy Friedman,Other,38,Australia,Smartwatch,1866.11,2024-08-09,Silver,10,10,1,4,1
7b85179a-d5b0-47e0-aa5d-932b45ff2c83,Raymond Johnson,Male,49,France,Phone,1678.18,2024-12-27,Platinum,9,17,1,0,1
74eff545-3e65-4603-b8e3-654bfaf14ff0,Willie Henry,Male,40,Australia,Phone,1933.55,2024-10-22,Gold,8,22,0,6,0
30cbd755-6232-417a-a507-41818d1fb540,Todd Reynolds,Other,50,USA,Phone,336.16,2024-11-27,None,9,11,1,4,0
bf0d073d-821c-4336-9970-cf60ebff8d15,Mary Miller,Male,20,UK,Accessories,1488.65,2025-03-12,Gold,5,5,1,7,1
11df12d7-dd30-4e89-a2f2-35f2e11b868d,Rebecca Marquez,Other,35,France,Tablet,1882.85,2025-06-06,Silver,2,19,0,7,1
dabac50d-ca3d-4859-85ce-099c46b82659,Christian Dawson,Female,42,Germany,Accessories,444.34,2024-12-02,Platinum,8,22,1,8,0
c9a7d91f-ef2a-4713-9702-10496a39aaa6,Nancy Stewart,Male,59,Canada,Accessories,226.34,2025-05-20,Silver,6,29,1,6,1
00a81de9-d20f-47d0-8465-6d6b81fb18b3,Aaron Parker,Female,48,UK,Tablet,1508.13,2025-04-04,Silver,8,12,0,0,0
d664d264-4c6e-47ff-b9de-7a3a486822b9,Derrick Anderson,Male,20,USA,Phone,1191.5,2024-11-08,None,5,19,0,2,1
a8f1e091-ffb8-402d-9475-dbc996418ced,Jerry Peters,Male,57,France,Tablet,1699.47,2025-02-02,None,10,15,0,7,0
7250ee18-260a-4962-9d81-b7f57d5911c6,Alexander Gomez,Female,63,Canada,Smartwatch,365.57,2024-12-27,Silver,2,17,0,2,0
551ac8ea-585a-4afa-bbfd-cc1289e06ab3,Kyle Nguyen,Female,41,UK,Tablet,1611.01,2025-03-23,None,6,9,1,7,1
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,Edgar Hughes,Male,67,USA,Tablet,483.09,2025-02-13,Platinum,5,27,1,0,1
de9e3757-5260-401e-aecf-67d2749176f4,Steven Stein,Female,49,Australia,Laptop,410.95,2025-06-02,Platinum,5,22,0,4,1
3d225c30-b28f-41de-bb14-0bc3304b8590,Laura Jackson,Other,64,Germany,Smartwatch,412.11,2025-06-03,Silver,1,7,0,3,1
db23aa8c-3bca-4f85-a20a-60ac9261549d,Charles Turner,Other,39,Australia,Laptop,1647.69,2024-10-20,Platinum,2,17,0,4,1
517400f8-0b2c-482a-a928-8e92c68a152f,Arthur Hamilton MD,Female,40,Germany,Phone,1363.87,2025-05-17,Silver,8,20,1,7,1
e9d68f23-b489-4070-b914-f8a8bea4ff31,Mr. David Wright,Other,19,USA,Phone,1093.82,2025-07-21,Platinum,3,0,0,9,1
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,Linda Gonzalez,Other,44,Germany,Smartwatch,781.78,2025-03-06,Gold,10,22,1,3,0
a6eab79e-d21c-42f8-8ada-4f80a9e782d4,Eric Rush,Other,59,UK,Accessories,1766.68,2025-05-28,Silver,3,7,1,3,0
f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,Manuel Brock,Male,19,Canada,Tablet,845.65,2025-06-11,Platinum,8,28,0,2,0
f72169bb-8096-4718-a051-acef097a1e10,George Ochoa,Other,43,Australia,Laptop,1651.54,2024-11-09,Gold,8,5,0,6,0
19b17e80-dea4-4e17-94fd-9ad39716108e,Valerie Taylor,Other,34,Germany,Smartwatch,934.36,2024-10-03,Silver,2,4,1,2,1
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,Travis Harris,Female,57,Canada,Laptop,816.19,2024-08-08,Platinum,8,14,1,2,0
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,Vincent Novak,Other,50,India,Tablet,979.09,2025-08-03,Platinum,1,21,1,9,1
def57689-68f4-4bce-a4e7-5e8eb8f21423,Michael Henry,Male,26,Germany,Accessories,672.62,2025-01-12,Gold,6,14,1,4,0
1327f1bc-2784-478f-b84f-16b3a79fbfaf,Dana Bennett,Male,60,India,Laptop,1520.46,2024-08-15,None,8,1,1,4,1
43d88870-f81d-4aa1-8812-0a8e78308930,Jenna Wilson,Female,65,Canada,Smartwatch,1055.17,2024-11-04,None,3,0,1,5,0
65c17795-b155-46bc-9f8d-ed9756abf2f1,Leslie Gardner,Male,56,France,Tablet,541.2,2025-03-04,Gold,8,22,0,7,1
541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,Krista Benton,Male,46,Canada,Tablet,1809.19,2024-12-18,Gold,1,22,0,9,1
889b78d5-dbfd-497e-aca2-b148da330aa1,Michael Gonzales,Other,59,UK,Accessories,829.39,2025-04-09,Silver,9,25,1,5,0
a075e927-5110-4492-b442-7e0b61484bb3,Michael Fuentes,Other,43,France,Smartwatch,1132.75,2025-06-28,None,9,10,0,0,0
7cea2045-c268-483e-a32f-2e63b7fddd71,Jennifer Porter,Male,52,Australia,Tablet,1822.3,2025-05-02,Silver,5,9,0,7,1
9e11d2cd-0930-4ef6-8a80-068ddf547e50,Dana Hopkins,Female,67,France,Laptop,1286.05,2025-07-12,Platinum,10,29,1,7,1
af34cf65-a193-44b2-bc19-e71d118405ad,Rachel Jones,Female,42,Australia,Phone,322.11,2024-08-09,Gold,4,17,0,8,0
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,Karen Morales DDS,Other,41,Germany,Smartwatch,1885.68,2024-12-14,Silver,6,17,0,8,1
fa745761-6f18-4108-9723-199dbf2c14a0,Melissa Stephens,Male,30,Germany,Laptop,1292.65,2024-08-06,Gold,7,16,0,1,0
b4323070-a23d-4c2f-82a7-96891933918c,Heather Woodard,Other,24,Germany,Accessories,736.32,2025-05-27,Silver,5,25,0,1,1
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,Margaret Miller,Female,53,Australia,Accessories,364.62,2025-04-18,Platinum,10,7,1,2,0
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,Mary Kelly,Male,62,Canada,Tablet,1608.65,2024-12-30,Platinum,9,14,1,0,0
0e5dd462-cbd0-4ef2-930a-37df0bc61066,Amanda Terrell,Other,37,France,Accessories,1278.14,2025-07-01,None,3,7,1,3,1
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,Jennifer Goodwin,Other,18,UK,Phone,1113.58,2025-05-19,None,7,16,1,3,0
697c3923-87fa-441a-be83-b91f25440fe0,Jessica Smith,Female,25,UK,Laptop,1798.4,2025-05-15,Platinum,10,11,0,8,1
2e183554-cae2-4e66-ae8a-781390e0a95b,Jorge Stone,Other,63,Australia,Smartwatch,1598.33,2024-12-03,Silver,10,26,0,8,1
9c07a751-1437-4509-acd1-586a2b840c67,Laura Griffin,Female,33,India,Tablet,388.18,2024-09-15,Gold,5,7,1,8,1
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,Raymond Chapman,Female,31,Australia,Smartwatch,692.27,2024-10-24,Platinum,7,24,1,9,0
9549c931-e9af-499d-bf67-1eec3da70577,Haley Johnson,Male,29,USA,Laptop,572.13,2025-02-27,Platinum,2,13,0,6,1
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,Jason Nixon,Male,68,UK,Phone,1513.5,2024-11-06,Silver,4,3,1,1,0
aab612c9-415d-474a-b5a6-69814104a8b5,Todd Thomas,Other,40,Germany,Laptop,163.71,2025-01-16,Platinum,2,0,0,9,0
771ad655-cdfc-4ee0-a61e-de900267deb3,Jesse Clark,Female,32,India,Laptop,1182.79,2025-02-13,Platinum,7,0,0,4,0
8beddb12-ad77-482f-89a2-3a89e6b5a92c,Mr. Jeffrey Horton,Female,45,Australia,Tablet,1548.67,2024-08-29,Silver,2,18,0,3,1
f1faf665-7115-43f3-92e8-9d1028711733,Eric Patrick,Male,51,Germany,Smartwatch,1765.85,2024-09-30,Platinum,1,15,1,7,1
4c955f6a-966b-4964-bcd6-bdca5876fd09,Samuel Wong,Male,19,France,Laptop,749.96,2025-05-09,None,9,13,0,1,0
b0b862ef-6c9f-42b9-b647-8986a3917c99,Carly Riggs,Female,49,France,Laptop,1660.39,2024-11-22,None,1,20,0,5,0
4d57d880-d865-469a-b4f3-310340066ff2,Christopher Moore,Male,40,Canada,Phone,310.2,2024-09-11,None,8,15,0,4,0
da743152-627b-41a1-bfd6-f23232ffe294,Tina Hall,Other,39,Germany,Accessories,1708.26,2024-08-23,None,2,4,0,1,0
61a11729-3cb9-4350-9b4d-a0fe7bb38605,Cody Davidson,Female,68,UK,Phone,342.23,2025-07-29,Platinum,8,8,0,9,0
4bbe4aff-9326-4ffd-9be4-bf5192698698,Allen Mendez,Male,42,USA,Smartwatch,854.85,2024-11-03,Gold,3,25,0,0,1
059dd55d-4b94-4e30-b303-f438fe2110d0,Kevin Price,Other,39,Germany,Smartwatch,1614.86,2025-07-20,None,6,29,1,7,1
6553867d-a881-4fd3-947d-577bfa5a91ca,Christine Goodwin,Female,39,Australia,Tablet,384.84,2025-06-30,None,3,27,0,1,0
dd750e98-90e0-495f-8212-b554464458b4,Amy Garcia,Other,66,UK,Accessories,535.58,2025-02-23,Platinum,7,1,0,6,1
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,Chelsea Nguyen,Other,69,India,Smartwatch,1472.28,2025-01-13,Platinum,10,17,0,8,1
bec39a37-9b3d-44bd-a91e-314e0c8e29e3,Dennis Huffman,Female,59,Germany,Accessories,1468.07,2025-05-05,Silver,9,5,1,8,1
e726be23-e776-4886-9534-ee1d7f2984f5,Margaret Harper,Other,23,India,Phone,1318.18,2025-07-19,None,2,8,1,7,1
3ae909fe-cc82-48da-8696-f5e64944051b,Laurie Bailey,Male,32,UK,Smartwatch,1418.5,2024-12-28,Silver,5,0,0,9,0
3810ae66-5a31-44cc-8d4b-69a99b689c88,Lisa Cervantes,Male,60,Australia,Laptop,1131.18,2025-01-31,None,6,8,0,8,0
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,Elizabeth Mendez,Male,54,UK,Smartwatch,578.42,2025-05-23,Gold,4,24,0,1,1
c478f6f1-b88e-4318-816d-83edad81f8bd,Cesar Wilson,Other,50,UK,Accessories,756.82,2024-09-07,Platinum,4,15,0,5,0
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,Clayton Steele,Male,25,UK,Smartwatch,445.04,2025-03-19,Platinum,4,12,1,3,1
a0a11839-e745-4704-98df-bc3ca0d4de3d,Jennifer Taylor,Other,61,France,Tablet,1826.06,2024-09-12,Silver,2,8,0,3,0
c9e26074-4f16-49a0-8a17-991ea5769411,Cody Reid,Male,61,Canada,Laptop,1208.44,2025-02-18,Silver,4,20,1,4,0
5d678bb1-945e-42e4-888a-93ec70d9c9f8,Maria Cooke,Female,22,UK,Tablet,861.62,2024-09-26,Platinum,1,12,1,2,0
e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,Katherine Taylor,Other,56,France,Phone,977.81,2025-04-10,Platinum,6,8,0,0,0
6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,Jerry Brown,Other,21,USA,Smartwatch,1899.84,2025-06-20,Platinum,1,10,1,7,1
c958e75e-21d5-4971-b367-49b52cf6bf75,Adam Taylor,Male,23,France,Smartwatch,391.37,2025-01-06,None,10,3,0,4,0
5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,Tracey Wagner,Female,62,India,Phone,1213.84,2024-09-04,None,6,1,0,2,1
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,Michael Perry PhD,Male,49,USA,Tablet,1061.19,2025-03-23,Gold,1,28,1,9,1
e9ff1cae-41c8-4a8c-aa1f-955ad499da99,Bradley Johnson DDS,Male,69,India,Laptop,1261.76,2025-03-14,None,6,5,1,6,0
f7a67b94-7b5a-411a-b1b6-4afed31edf1a,Donald Medina,Female,47,Canada,Tablet,134.41,2024-08-30,Platinum,10,13,1,6,1
ded255d0-bf1e-4366-8b8e-63d4ce7607ad,Jim Newton,Female,64,Germany,Accessories,1757.04,2025-01-21,None,8,3,0,0,1
77e490c7-1d7b-4313-8de2-2f1c56b60afc,Krista Wilson,Male,52,Germany,Tablet,1871.02,2025-04-20,Silver,2,5,0,8,1
c1101266-2408-46dc-9346-d1a9f6802cdb,Reginald Morrow,Female,57,France,Laptop,1173.75,2024-09-25,Platinum,2,18,1,1,1
ad238d36-dc32-4c97-b9c1-e262f76c8ede,Rodney Williams,Male,69,Australia,Smartwatch,1423.64,2024-11-05,None,4,5,1,4,0
65bcc272-fadd-4ea3-aca5-e2fdb966442a,Kimberly Fritz,Other,33,India,Tablet,1852.75,2024-11-27,Platinum,3,1,0,4,0
8eac0a33-cdf9-44a7-9882-b5c1f79efd70,Ronald Potter,Male,30,Canada,Phone,1443.75,2024-11-15,Silver,4,17,1,7,1
6502d6a2-ca6a-4224-971e-16cc5da36f1b,Zachary Cole,Other,67,Germany,Laptop,389.82,2025-07-02,Silver,7,12,1,7,1
1fa382e8-895c-4d99-83b3-8eb403902c5d,Robert Gonzales,Male,59,Canada,Smartwatch,1194.95,2024-12-06,None,1,8,1,6,1
bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,Patricia Young PhD,Female,47,Canada,Laptop,1252.76,2025-07-31,Platinum,6,22,1,6,1
618ae305-95a5-4afa-831d-029fac1e86d8,Heather Page,Other,36,Germany,Phone,905.85,2025-06-13,Gold,3,18,1,5,1
5f18e583-f0b6-483f-a377-f6f1d289f0ab,Carol Taylor,Female,34,Germany,Accessories,1499.24,2025-01-05,Silver,10,12,0,5,1
78b2b549-3bdb-409e-acc2-16a01bbc91f7,Daniel Brown,Other,36,Australia,Laptop,1875.3,2025-05-05,Gold,7,10,1,8,0
f1738856-e25d-46eb-9e9a-9f83066803ee,Douglas Ryan,Other,45,USA,Laptop,1858.58,2025-06-25,None,10,0,1,5,0
9c2e58de-ea4e-4617-93f8-382b8fb864e4,Michael Roberts,Male,43,USA,Tablet,956.59,2025-05-18,Silver,2,23,0,1,1
a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,Scott Duke,Male,54,UK,Phone,315.15,2024-12-10,Gold,2,29,1,1,1
b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,Anna Estes,Male,43,India,Phone,1971.2,2024-12-07,Silver,4,21,0,4,0
1dde7969-6886-43db-a634-8e784d5c55c7,Tamara Riddle,Male,40,Germany,Accessories,1693.91,2025-01-28,Gold,1,6,0,3,1
0986bbeb-f23e-423d-8b9b-d93423c86d30,Beth Cline,Female,26,Canada,Phone,336.86,2024-11-19,Platinum,3,24,1,1,0
1dba1267-7e1c-45a1-bef5-18a64dead645,Michael Poole,Male,29,India,Laptop,1849.6,2024-11-04,Platinum,9,20,0,2,1
899ca782-e323-4d1a-bc1b-dacc18e19331,Megan Burns,Male,18,UK,Accessories,1752.8,2024-09-04,None,7,14,1,6,0
5efa9c5b-7421-4f46-a37e-4b0122bae10e,Debra Perry,Other,18,Canada,Phone,1085.79,2024-10-23,Silver,7,0,0,7,1
b24cc64f-be3e-4e57-b30a-9e32aba4fc03,Mark Beard,Female,64,France,Accessories,1223.42,2024-09-27,Gold,4,11,1,5,1
965befdf-6b4b-4411-8a4a-0e2df22b5b98,Jose Ramirez,Female,51,UK,Phone,858.11,2025-06-04,None,2,25,1,4,1
e2aa7a5d-278e-400d-ba02-66efbe055787,Jackie Clements,Other,49,Germany,Phone,204.05,2025-06-01,Platinum,4,6,0,0,1
d56ce8ea-1959-4b5a-a7a8-f6366a35df59,Aaron Schroeder,Other,65,France,Tablet,736.87,2025-03-21,Platinum,6,14,1,7,1
f065c817-687a-4850-9d9b-62317d45d8ef,Monica Ellis,Male,42,France,Phone,1625.42,2024-09-17,None,3,20,0,2,0
b0b63bcf-0860-4833-879d-0cdaf396ea37,Heather Brown,Female,57,UK,Accessories,108.8,2024-10-05,Silver,1,18,1,5,1
71d79665-7181-4dcf-b79e-fc6e5edb0d3c,Claudia Jordan,Male,62,Germany,Laptop,733.65,2024-09-16,Gold,8,27,0,2,1
5cd8fe1a-dafe-48a9-bc71-e0bef3579560,Derrick Clayton,Other,18,Canada,Tablet,856.52,2024-10-08,Platinum,5,28,1,6,0
